"","Term","Ont","N","DE","P.DE","FDR"
"GO:0004438","phosphatidylinositol-3-phosphatase activity","MF",11,6,0.6903854424277,1
"GO:0017121","phospholipid scrambling","BP",11,6,0.6903854424277,1
"GO:0030836","positive regulation of actin filament depolymerization","BP",11,6,0.6903854424277,1
"GO:0043517","positive regulation of DNA damage response, signal transduction by p53 class mediator","BP",11,6,0.6903854424277,1
"GO:1902043","positive regulation of extrinsic apoptotic signaling pathway via death domain receptors","BP",11,6,0.6903854424277,1
"GO:0045722","positive regulation of gluconeogenesis","BP",11,6,0.6903854424277,1
"GO:1900451","positive regulation of glutamate receptor signaling pathway","BP",11,6,0.6903854424277,1
"GO:0031442","positive regulation of mRNA 3'-end processing","BP",11,6,0.6903854424277,1
"GO:0090073","positive regulation of protein homodimerization activity","BP",11,6,0.6903854424277,1
"GO:1902916","positive regulation of protein polyubiquitination","BP",11,6,0.6903854424277,1
"GO:0031274","positive regulation of pseudopodium assembly","BP",11,6,0.6903854424277,1
"GO:0099171","presynaptic modulation of chemical synaptic transmission","BP",11,6,0.6903854424277,1
"GO:0016540","protein autoprocessing","BP",11,6,0.6903854424277,1
"GO:0099633","protein localization to postsynaptic specialization membrane","BP",11,6,0.6903854424277,1
"GO:0072542","protein phosphatase activator activity","MF",11,6,0.6903854424277,1
"GO:0009151","purine deoxyribonucleotide metabolic process","BP",11,6,0.6903854424277,1
"GO:2000311","regulation of AMPA receptor activity","BP",11,6,0.6903854424277,1
"GO:0150065","regulation of deacetylase activity","BP",11,6,0.6903854424277,1
"GO:1905939","regulation of gonad development","BP",11,6,0.6903854424277,1
"GO:0032645","regulation of granulocyte macrophage colony-stimulating factor production","BP",11,6,0.6903854424277,1
"GO:0051095","regulation of helicase activity","BP",11,6,0.6903854424277,1
"GO:1901841","regulation of high voltage-gated calcium channel activity","BP",11,6,0.6903854424277,1
"GO:0035330","regulation of hippo signaling","BP",11,6,0.6903854424277,1
"GO:0033623","regulation of integrin activation","BP",11,6,0.6903854424277,1
"GO:2000392","regulation of lamellipodium morphogenesis","BP",11,6,0.6903854424277,1
"GO:0035751","regulation of lysosomal lumen pH","BP",11,6,0.6903854424277,1
"GO:0060049","regulation of protein glycosylation","BP",11,6,0.6903854424277,1
"GO:0031272","regulation of pseudopodium assembly","BP",11,6,0.6903854424277,1
"GO:0043201","response to leucine","BP",11,6,0.6903854424277,1
"GO:0036005","response to macrophage colony-stimulating factor","BP",11,6,0.6903854424277,1
"GO:0006837","serotonin transport","BP",11,6,0.6903854424277,1
"GO:0060009","Sertoli cell development","BP",11,6,0.6903854424277,1
"GO:0048188","Set1C/COMPASS complex","CC",11,6,0.6903854424277,1
"GO:0043144","snoRNA processing","BP",11,6,0.6903854424277,1
"GO:0072540","T-helper 17 cell lineage commitment","BP",11,6,0.6903854424277,1
"GO:0016471","vacuolar proton-transporting V-type ATPase complex","CC",11,6,0.6903854424277,1
"GO:0060841","venous blood vessel development","BP",11,6,0.6903854424277,1
"GO:0042761","very long-chain fatty acid biosynthetic process","BP",11,6,0.6903854424277,1
"GO:0042178","xenobiotic catabolic process","BP",11,6,0.6903854424277,1
"GO:0046620","regulation of organ growth","BP",69,38,0.690704179116769,1
"GO:1903725","regulation of phospholipid metabolic process","BP",69,38,0.690704179116769,1
"GO:0006921","cellular component disassembly involved in execution phase of apoptosis","BP",33,18,0.691399426281416,1
"GO:0030212","hyaluronan metabolic process","BP",33,18,0.691399426281416,1
"GO:0016592","mediator complex","CC",33,18,0.691399426281416,1
"GO:0010828","positive regulation of glucose transmembrane transport","BP",33,18,0.691399426281416,1
"GO:0030810","positive regulation of nucleotide biosynthetic process","BP",33,18,0.691399426281416,1
"GO:1900373","positive regulation of purine nucleotide biosynthetic process","BP",33,18,0.691399426281416,1
"GO:1902229","regulation of intrinsic apoptotic signaling pathway in response to DNA damage","BP",33,18,0.691399426281416,1
"GO:0051049","regulation of transport","BP",1355,768,0.691714687860709,1
"GO:2001251","negative regulation of chromosome organization","BP",128,71,0.694683930433063,1
"GO:0021987","cerebral cortex development","BP",87,48,0.695373498964716,1
"GO:1901343","negative regulation of vasculature development","BP",87,48,0.695373498964716,1
"GO:0015748","organophosphate ester transport","BP",87,48,0.695373498964716,1
"GO:0071156","regulation of cell cycle arrest","BP",87,48,0.695373498964716,1
"GO:0032273","positive regulation of protein polymerization","BP",112,62,0.695795794798964,1
"GO:0046546","development of primary male sexual characteristics","BP",96,53,0.6980747718569,1
"GO:0007340","acrosome reaction","BP",24,13,0.698938027733663,1
"GO:0030551","cyclic nucleotide binding","MF",24,13,0.698938027733663,1
"GO:0039528","cytoplasmic pattern recognition receptor signaling pathway in response to virus","BP",24,13,0.698938027733663,1
"GO:0005154","epidermal growth factor receptor binding","MF",24,13,0.698938027733663,1
"GO:0001773","myeloid dendritic cell activation","BP",24,13,0.698938027733663,1
"GO:0042036","negative regulation of cytokine biosynthetic process","BP",24,13,0.698938027733663,1
"GO:0052866","phosphatidylinositol phosphate phosphatase activity","MF",24,13,0.698938027733663,1
"GO:0032947","protein-containing complex scaffold activity","MF",24,13,0.698938027733663,1
"GO:0010962","regulation of glucan biosynthetic process","BP",24,13,0.698938027733663,1
"GO:0005979","regulation of glycogen biosynthetic process","BP",24,13,0.698938027733663,1
"GO:0033032","regulation of myeloid cell apoptotic process","BP",24,13,0.698938027733663,1
"GO:0022617","extracellular matrix disassembly","BP",53,29,0.699020843146453,1
"GO:0043550","regulation of lipid kinase activity","BP",53,29,0.699020843146453,1
"GO:0019888","protein phosphatase regulator activity","MF",62,34,0.699301206252308,1
"GO:0018198","peptidyl-cysteine modification","BP",44,24,0.700131792252765,1
"GO:0035065","regulation of histone acetylation","BP",44,24,0.700131792252765,1
"GO:0002065","columnar/cuboidal epithelial cell differentiation","BP",71,39,0.700443834709983,1
"GO:0007420","brain development","BP",505,284,0.701942794697209,1
"GO:0009581","detection of external stimulus","BP",80,44,0.702144200992456,1
"GO:0097720","calcineurin-mediated signaling","BP",35,19,0.703637370126905,1
"GO:0015026","coreceptor activity","MF",35,19,0.703637370126905,1
"GO:0004869","cysteine-type endopeptidase inhibitor activity","MF",35,19,0.703637370126905,1
"GO:0048066","developmental pigmentation","BP",35,19,0.703637370126905,1
"GO:0035254","glutamate receptor binding","MF",35,19,0.703637370126905,1
"GO:0060425","lung morphogenesis","BP",35,19,0.703637370126905,1
"GO:0042551","neuron maturation","BP",35,19,0.703637370126905,1
"GO:0001917","photoreceptor inner segment","CC",35,19,0.703637370126905,1
"GO:0030858","positive regulation of epithelial cell differentiation","BP",35,19,0.703637370126905,1
"GO:1901985","positive regulation of protein acetylation","BP",35,19,0.703637370126905,1
"GO:2000351","regulation of endothelial cell apoptotic process","BP",35,19,0.703637370126905,1
"GO:0050706","regulation of interleukin-1 beta secretion","BP",35,19,0.703637370126905,1
"GO:0097366","response to bronchodilator","BP",35,19,0.703637370126905,1
"GO:0010977","negative regulation of neuron projection development","BP",114,63,0.703826855658316,1
"GO:0030325","adrenal gland development","BP",13,7,0.704845945728029,1
"GO:0034185","apolipoprotein binding","MF",13,7,0.704845945728029,1
"GO:0006878","cellular copper ion homeostasis","BP",13,7,0.704845945728029,1
"GO:0044320","cellular response to leptin stimulus","BP",13,7,0.704845945728029,1
"GO:0000940","condensed chromosome outer kinetochore","CC",13,7,0.704845945728029,1
"GO:0016048","detection of temperature stimulus","BP",13,7,0.704845945728029,1
"GO:0008301","DNA binding, bending","MF",13,7,0.704845945728029,1
"GO:0072311","glomerular epithelial cell differentiation","BP",13,7,0.704845945728029,1
"GO:0043970","histone H3-K9 acetylation","BP",13,7,0.704845945728029,1
"GO:0001833","inner cell mass cell proliferation","BP",13,7,0.704845945728029,1
"GO:0042095","interferon-gamma biosynthetic process","BP",13,7,0.704845945728029,1
"GO:0060644","mammary gland epithelial cell differentiation","BP",13,7,0.704845945728029,1
"GO:0043217","myelin maintenance","BP",13,7,0.704845945728029,1
"GO:0002689","negative regulation of leukocyte chemotaxis","BP",13,7,0.704845945728029,1
"GO:1902187","negative regulation of viral release from host cell","BP",13,7,0.704845945728029,1
"GO:0018119","peptidyl-cysteine S-nitrosylation","BP",13,7,0.704845945728029,1
"GO:1901611","phosphatidylglycerol binding","MF",13,7,0.704845945728029,1
"GO:0005161","platelet-derived growth factor receptor binding","MF",13,7,0.704845945728029,1
"GO:0004535","poly(A)-specific ribonuclease activity","MF",13,7,0.704845945728029,1
"GO:0006596","polyamine biosynthetic process","BP",13,7,0.704845945728029,1
"GO:1902004","positive regulation of amyloid-beta formation","BP",13,7,0.704845945728029,1
"GO:1904925","positive regulation of autophagy of mitochondrion in response to mitochondrial depolarization","BP",13,7,0.704845945728029,1
"GO:0033630","positive regulation of cell adhesion mediated by integrin","BP",13,7,0.704845945728029,1
"GO:0002922","positive regulation of humoral immune response","BP",13,7,0.704845945728029,1
"GO:0051349","positive regulation of lyase activity","BP",13,7,0.704845945728029,1
"GO:0045591","positive regulation of regulatory T cell differentiation","BP",13,7,0.704845945728029,1
"GO:0010893","positive regulation of steroid biosynthetic process","BP",13,7,0.704845945728029,1
"GO:0045989","positive regulation of striated muscle contraction","BP",13,7,0.704845945728029,1
"GO:0086080","protein binding involved in heterotypic cell-cell adhesion","MF",13,7,0.704845945728029,1
"GO:0017014","protein nitrosylation","BP",13,7,0.704845945728029,1
"GO:0034367","protein-containing complex remodeling","BP",13,7,0.704845945728029,1
"GO:0042069","regulation of catecholamine metabolic process","BP",13,7,0.704845945728029,1
"GO:2000047","regulation of cell-cell adhesion mediated by cadherin","BP",13,7,0.704845945728029,1
"GO:0042053","regulation of dopamine metabolic process","BP",13,7,0.704845945728029,1
"GO:2001026","regulation of endothelial cell chemotaxis","BP",13,7,0.704845945728029,1
"GO:2001044","regulation of integrin-mediated signaling pathway","BP",13,7,0.704845945728029,1
"GO:0010566","regulation of ketone biosynthetic process","BP",13,7,0.704845945728029,1
"GO:0071071","regulation of phospholipid biosynthetic process","BP",13,7,0.704845945728029,1
"GO:0071801","regulation of podosome assembly","BP",13,7,0.704845945728029,1
"GO:0010819","regulation of T cell chemotaxis","BP",13,7,0.704845945728029,1
"GO:0060008","Sertoli cell differentiation","BP",13,7,0.704845945728029,1
"GO:0016580","Sin3 complex","CC",13,7,0.704845945728029,1
"GO:0005744","TIM23 mitochondrial import inner membrane translocase complex","CC",13,7,0.704845945728029,1
"GO:0034450","ubiquitin-ubiquitin ligase activity","MF",13,7,0.704845945728029,1
"GO:0032271","regulation of protein polymerization","BP",180,100,0.708583384233554,1
"GO:0043242","negative regulation of protein complex disassembly","BP",64,35,0.709147732329126,1
"GO:0050905","neuromuscular process","BP",64,35,0.709147732329126,1
"GO:0015171","amino acid transmembrane transporter activity","MF",55,30,0.709393390820626,1
"GO:0006826","iron ion transport","BP",55,30,0.709393390820626,1
"GO:0014909","smooth muscle cell migration","BP",55,30,0.709393390820626,1
"GO:0098984","neuron to neuron synapse","CC",251,140,0.70970110936795,1
"GO:0043433","negative regulation of DNA-binding transcription factor activity","BP",132,73,0.709784108646693,1
"GO:0072089","stem cell proliferation","BP",73,40,0.709813616591389,1
"GO:0015918","sterol transport","BP",73,40,0.709813616591389,1
"GO:0002791","regulation of peptide secretion","BP",366,205,0.709843707563057,1
"GO:0009953","dorsal/ventral pattern formation","BP",46,25,0.711070279642945,1
"GO:0048636","positive regulation of muscle organ development","BP",46,25,0.711070279642945,1
"GO:1901863","positive regulation of muscle tissue development","BP",46,25,0.711070279642945,1
"GO:0045844","positive regulation of striated muscle tissue development","BP",46,25,0.711070279642945,1
"GO:0030838","positive regulation of actin filament polymerization","BP",82,45,0.711084589471058,1
"GO:2000060","positive regulation of ubiquitin-dependent protein catabolic process","BP",82,45,0.711084589471058,1
"GO:0007338","single fertilization","BP",82,45,0.711084589471058,1
"GO:0030855","epithelial cell differentiation","BP",412,231,0.711338987593773,1
"GO:0070566","adenylyltransferase activity","MF",26,14,0.711700524031536,1
"GO:0071276","cellular response to cadmium ion","BP",26,14,0.711700524031536,1
"GO:0045505","dynein intermediate chain binding","MF",26,14,0.711700524031536,1
"GO:0007143","female meiotic nuclear division","BP",26,14,0.711700524031536,1
"GO:0035035","histone acetyltransferase binding","MF",26,14,0.711700524031536,1
"GO:0032309","icosanoid secretion","BP",26,14,0.711700524031536,1
"GO:1990752","microtubule end","CC",26,14,0.711700524031536,1
"GO:0045923","positive regulation of fatty acid metabolic process","BP",26,14,0.711700524031536,1
"GO:0060421","positive regulation of heart growth","BP",26,14,0.711700524031536,1
"GO:0050685","positive regulation of mRNA processing","BP",26,14,0.711700524031536,1
"GO:0006515","protein quality control for misfolded or incompletely synthesized proteins","BP",26,14,0.711700524031536,1
"GO:0003044","regulation of systemic arterial blood pressure mediated by a chemical signal","BP",26,14,0.711700524031536,1
"GO:0036314","response to sterol","BP",26,14,0.711700524031536,1
"GO:0008154","actin polymerization or depolymerization","BP",173,96,0.711773920674088,1
"GO:0098858","actin-based cell projection","CC",157,87,0.711999871050244,1
"GO:0008514","organic anion transmembrane transporter activity","MF",157,87,0.711999871050244,1
"GO:0030879","mammary gland development","BP",100,55,0.714740745778008,1
"GO:1903038","negative regulation of leukocyte cell-cell adhesion","BP",100,55,0.714740745778008,1
"GO:0004520","endodeoxyribonuclease activity","MF",37,20,0.715133794937926,1
"GO:0009250","glucan biosynthetic process","BP",37,20,0.715133794937926,1
"GO:0005978","glycogen biosynthetic process","BP",37,20,0.715133794937926,1
"GO:0001947","heart looping","BP",37,20,0.715133794937926,1
"GO:0003179","heart valve morphogenesis","BP",37,20,0.715133794937926,1
"GO:0008156","negative regulation of DNA replication","BP",37,20,0.715133794937926,1
"GO:1902743","regulation of lamellipodium organization","BP",37,20,0.715133794937926,1
